1.000157	0.001567	0
0.999914	0.001635	0
0.999187	0.001838	0
0.997976	0.002175	0
0.996281	0.002647	0
0.994105	0.00325	0
0.99145	0.003984	0
0.988316	0.004846	0
0.984709	0.005834	0
0.980629	0.006944	0
0.976082	0.008174	0
0.971071	0.00952	0
0.965601	0.010977	0
0.959676	0.012543	0
0.953301	0.014212	0
0.946483	0.01598	0
0.939227	0.017842	0
0.931541	0.019792	0
0.92343	0.021826	0
0.914902	0.023937	0
0.905966	0.026121	0
0.896628	0.028371	0
0.886899	0.030682	0
0.876786	0.033048	0
0.866299	0.035463	0
0.855448	0.03792	0
0.844243	0.040414	0
0.832694	0.042938	0
0.820812	0.045486	0
0.808609	0.048052	0
0.796096	0.05063	0
0.783284	0.053213	0
0.770187	0.055796	0
0.756816	0.058372	0
0.743184	0.060935	0
0.729305	0.06348	0
0.715192	0.065999	0
0.700859	0.068486	0
0.686319	0.070937	0
0.671586	0.073345	0
0.656676	0.075703	0
0.641603	0.078006	0
0.626381	0.080249	0
0.611025	0.082425	0
0.595552	0.084529	0
0.579976	0.086556	0
0.564312	0.088499	0
0.548578	0.090353	0
0.532787	0.092114	0
0.516957	0.093775	0
0.501103	0.095333	0
0.485241	0.096781	0
0.469388	0.098116	0
0.45356	0.099333	0
0.437772	0.100427	0
0.422042	0.101395	0
0.406385	0.102233	0
0.39068	0.102928	0
0.374984	0.10344	0
0.359408	0.103763	0
0.34397	0.103896	0
0.328687	0.103837	0
0.313576	0.103588	0
0.298655	0.103148	0
0.283939	0.102518	0
0.269446	0.101702	0
0.255192	0.100699	0
0.241192	0.099515	0
0.227462	0.098151	0
0.214019	0.096613	0
0.200876	0.094904	0
0.188048	0.09303	0
0.17555	0.090996	0
0.163394	0.088809	0
0.151596	0.086476	0
0.140166	0.084002	0
0.129117	0.081396	0
0.118462	0.078665	0
0.10821	0.075817	0
0.098373	0.07286	0
0.088961	0.069803	0
0.079983	0.066655	0
0.071447	0.063424	0
0.063362	0.060118	0
0.055736	0.056747	0
0.048576	0.053319	0
0.041887	0.049842	0
0.035676	0.046325	0
0.029948	0.042775	0
0.024707	0.039201	0
0.019958	0.035609	0
0.015704	0.032007	0
0.011949	0.0284	0
0.008693	0.024796	0
0.00594	0.021199	0
0.00369	0.017614	0
0.001944	0.014046	0
0.000703	0.010498	0
-0.000035	0.006973	0
-0.000268	0.003473	0
0	0	0
0.000762	-0.003399	0
0.002008	-0.006677	0
0.003735	-0.009834	0
0.005941	-0.012869	0
0.008622	-0.015782	0
0.011773	-0.018572	0
0.01539	-0.021238	0
0.019468	-0.02378	0
0.024002	-0.026198	0
0.028985	-0.028492	0
0.034412	-0.03066	0
0.040276	-0.032704	0
0.04657	-0.034622	0
0.053286	-0.036415	0
0.060418	-0.038084	0
0.067957	-0.039627	0
0.075896	-0.041048	0
0.084225	-0.042345	0
0.092937	-0.04352	0
0.102022	-0.044576	0
0.111472	-0.045512	0
0.121277	-0.046331	0
0.131427	-0.047035	0
0.141914	-0.047628	0
0.152727	-0.04811	0
0.163857	-0.048487	0
0.175294	-0.04876	0
0.187026	-0.048934	0
0.199045	-0.049013	0
0.211339	-0.049002	0
0.223898	-0.048904	0
0.236711	-0.048724	0
0.249767	-0.048468	0
0.263055	-0.048142	0
0.276563	-0.047749	0
0.290281	-0.047297	0
0.304197	-0.046792	0
0.318299	-0.046238	0
0.332575	-0.045642	0
0.347013	-0.04501	0
0.361601	-0.044348	0
0.376327	-0.043663	0
0.391177	-0.042959	0
0.406233	-0.04224	0
0.421523	-0.041474	0
0.436894	-0.040659	0
0.452332	-0.0398	0
0.467821	-0.0389	0
0.483348	-0.037965	0
0.498897	-0.036999	0
0.514454	-0.036007	0
0.530004	-0.034991	0
0.545531	-0.033958	0
0.561021	-0.032909	0
0.576459	-0.031849	0
0.591829	-0.030782	0
0.607118	-0.029711	0
0.622309	-0.028638	0
0.637389	-0.027566	0
0.652341	-0.026499	0
0.667152	-0.025438	0
0.681806	-0.024386	0
0.696289	-0.023344	0
0.710587	-0.022315	0
0.724685	-0.021301	0
0.738569	-0.020302	0
0.752225	-0.01932	0
0.76564	-0.018356	0
0.778799	-0.017412	0
0.79169	-0.016489	0
0.804298	-0.015586	0
0.816612	-0.014706	0
0.828618	-0.013848	0
0.840304	-0.013015	0
0.851659	-0.012205	0
0.86267	-0.01142	0
0.873325	-0.010661	0
0.883614	-0.009928	0
0.893527	-0.009222	0
0.903051	-0.008542	0
0.912178	-0.007891	0
0.920898	-0.007268	0
0.929201	-0.006674	0
0.937079	-0.00611	0
0.944523	-0.005576	0
0.951526	-0.005072	0
0.958079	-0.0046	0
0.964176	-0.004161	0
0.969809	-0.003753	0
0.974974	-0.003379	0
0.979664	-0.003039	0
0.983874	-0.002733	0
0.9876	-0.002462	0
0.990838	-0.002226	0
0.993583	-0.002025	0
0.995833	-0.001861	0
0.997586	-0.001732	0
0.99884	-0.001641	0
0.999592	-0.001586	0
0.999843	-0.001567	0
1.000157	0.001567	0
